cbsa_title,price_band,month_date,states,avg_median_sale_price,active_listings,homes_sold,median_days_on_market,hotness_score,demand_score,supply_score,absorption_rate,months_of_supply,absorption_12mo_avg,absorption_24mo_avg,absorption_velocity,time_series_model,forecast_avg_absorption_24mo,forecast_last_absorption_24mo,forecast_change_from_current,history_months,forecast_absorption_score,current_absorption_score,rolling_absorption_score,velocity_score,supply_pressure_score,demand_score_scaled,hotness_score_scaled,price_fit_score,market_priority_score,rank,rank_percentile,market_tier,forecast_avg_absorption_24mo_raw,oa2_forecast_absorption_score,oa2_current_absorption_score,oa2_rolling_absorption_score,oa2_velocity_score,absorption_velocity_dimension,months_supply_score,days_on_market_score,inventory_depth_score,supply_pipeline_pressure_dimension,demand_signal_score,hotness_signal_score,sales_volume_score,demand_tailwind_dimension,ami_affordability_fit_dimension,employment_dimension,migration_dimension,geographic_priority_score,geo_rank,geo_rank_percentile,geo_market_tier,recommended_action,cluster_id,cluster_name,alternate_priority_score,alternate_rank
"Ocala, FL",$200K-$300K,2026-03-01,fl,274551.52777777775,4190.222222222223,195.66666666666666,78.04166666666667,24.90717821782178,24.876237623762375,24.93811881188119,4.669601187950785,21.415105053946625,4.093005918355428,4.555071401450686,-0.46206548309525797,"SARIMA(1,1,1)(1,0,1,12)",5.089002454555254,5.341470021837248,0.41940126660446886,60,4.259233906213673e-44,0.1050955380549606,0.12512028286929647,0.7923771975704103,0.964556566349154,0.259857789269554,0.2482662968099862,0.508969444444445,0.3065336374610412,210,0.660377358490566,Watchlist,5.089002454555254,0.05089002454555254,0.1050955380549606,0.12512028286929647,0.7923771975704103,0.190510530541382,0.964556566349154,0.7015971381947543,0.34633726039829743,0.7620248767126627,0.259857789269554,0.2482662968099862,0.27916542540030603,0.25966229413485564,0.508969444444445,0.5,0.5,0.40937842181891126,154,0.48427672955974843,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.4538770848226285,145
"Panama City-Panama City Beach, FL",$200K-$300K,2021-04-01,fl,295337.16666658333,2130.5,189.99983333333333,69.80555541666666,53.03217821782178,58.16831683168317,47.8960396039604,8.918086521160918,11.213167730848888,6.294783623895092,5.255400863149887,1.0393827607452044,"ARIMA(1,1,1)",8.959503583423714,8.959804301229509,0.04141706226279673,45,7.498644731680756e-44,0.20465650257405327,0.206205325871914,0.8600757940227935,0.9835061531021855,0.607627666451196,0.5634535367545078,0.09325666666833332,0.36464968378777163,75,0.2358490566037736,Tier 2,8.959503583423714,0.08959503583423714,0.20465650257405327,0.206205325871914,0.8600757940227935,0.25725457425501,0.9835061531021855,0.7336642796601849,0.17596659218454713,0.7470456788860577,0.607627666451196,0.5634535367545078,0.2710387955809261,0.5248489468833012,0.09325666666833332,0.5,0.5,0.4071640787992101,155,0.48742138364779874,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.42345373865142866,190
"Greeneville, TN",$200K-$300K,2026-03-01,tn,285185.625,318.8888888888889,15.13888888888889,82.41666666666667,50.30940594059406,73.26732673267327,27.351485148514858,4.7473867595818815,21.06422018348624,4.778811018904642,5.149543468958175,-0.3707324500535325,"SARIMA(1,1,1)(1,0,1,12)",4.763650113225899,4.7598690497007246,0.016263353644017542,66,3.986930692365627e-44,0.10691840101195928,0.15037648195312617,0.7964953003235553,0.9652083173923663,0.7653522947640596,0.5329403606102637,0.29628750000000004,0.35128488375953665,95,0.29874213836477986,Tier 2,4.763650113225899,0.04763650113225899,0.10691840101195928,0.15037648195312617,0.7964953003235553,0.19533379214505195,0.9652083173923663,0.6845631594573667,0.02611852422009179,0.6931968113774115,0.7653522947640596,0.5329403606102637,0.02027614177065579,0.5349928872115504,0.29628750000000004,0.5,0.5,0.406698247607983,156,0.49056603773584906,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.4366390839623484,172
"Fort Smith, AR-OK",$200K-$300K,2026-03-01,"ar, ok",226937.96296296295,925.4444444444445,42.55555555555556,78.63888888888889,32.229785478547846,32.46699669966996,31.992574257425744,4.598391163404971,21.7467362924282,5.116095017151178,6.067460962468999,-0.9513659453178214,"ARIMA(1,1,1)",4.414606648825203,4.417966615530605,-0.1837845145797674,47,3.694799224245191e-44,0.10342676950072092,0.1627976666318092,0.7703151953190096,0.9639405779614001,0.339151045033398,0.33032824780397596,0.5387592592592589,0.31789940845520975,181,0.5691823899371069,Watchlist,4.414606648825203,0.044146066488252034,0.10342676950072092,0.1627976666318092,0.7703151953190096,0.19162193159469432,0.9639405779614001,0.6992718649067935,0.07628998627154764,0.7070098457070476,0.339151045033398,0.33032824780397596,0.05959353259116122,0.2801515635146529,0.5387592592592589,0.5,0.5,0.4063062686156393,157,0.4937106918238994,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.4494325307044852,150
"Roanoke Rapids, NC",$200K-$300K,2026-03-01,nc,225012.05555555556,96.88888888888889,6.0,96.01388888888889,33.44678217821782,53.21782178217822,13.675742574257429,6.192660550458716,16.14814814814815,4.260421639098497,5.822100448681975,-1.5616788095834782,Regression Trend,2.813198569465218,1.604966873550234,-3.379461980993498,58,2.3545028399922855e-44,0.14078761352613747,0.13128571495701882,0.7427968812664815,0.9743396745618401,0.5559146735617325,0.34396671289875186,0.5002411111111112,0.3373074025066654,128,0.4025157232704403,Watchlist,2.813198569465218,0.02813198569465218,0.14078761352613747,0.13128571495701882,0.7427968812664815,0.1841263728407712,0.9743396745618401,0.6316226350640255,0.007755713965684612,0.6782077705932646,0.5559146735617325,0.34396671289875186,0.007170344830487313,0.37198402158344024,0.5002411111111112,0.5,0.5,0.40591955451710554,158,0.4968553459119497,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.44642936131824723,155
"Chattanooga, TN-GA",$200K-$300K,2026-03-01,"ga, tn",276689.93055555556,460.8888888888889,22.194444444444443,60.72916666666667,36.556311881188115,37.22153465346535,35.89108910891089,4.8155737704918025,20.765957446808514,5.582250068371466,6.312287004434276,-0.7300369360628096,"SARIMA(1,1,1)(1,0,1,12)",4.511125721487968,4.278366902159823,-0.3044480490038346,103,3.7755807350722426e-44,0.10851632687057018,0.17996479584698125,0.7802946690319597,0.9657623254620958,0.38881706528765364,0.3788141470180306,0.46620138888888873,0.3245101936253746,162,0.5094339622641509,Watchlist,4.511125721487968,0.04511125721487968,0.10851632687057018,0.17996479584698125,0.7802946690319597,0.1982107441277846,0.9657623254620958,0.769003025484131,0.037864105553991875,0.7211548914870856,0.38881706528765364,0.3788141470180306,0.03039429503145455,0.31363148984204575,0.46620138888888873,0.5,0.5,0.40557967055178185,159,0.5,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.44512641015780213,160
"Gainesville, GA",$200K-$300K,2021-01-01,ga,296596.7569443333,518.3333333333334,62.77066666666667,31.413194333333333,47.49381188118812,40.03712871287129,54.95049504950495,12.110096463022508,8.25757253919028,8.693855073095213,6.635051715163659,2.058803357931554,"ARIMA(1,1,1)",11.9373753787034,11.938428969429468,-0.17272108431910738,42,9.990970611276166e-44,0.2794595355707908,0.29455612129295494,0.9060403112196308,0.9889960228903848,0.41822882999353594,0.5013869625520113,0.06806486111333365,0.3801071003351048,50,0.15723270440251572,Tier 2,11.9373753787034,0.119373753787034,0.2794595355707908,0.29455612129295494,0.9060403112196308,0.3124316563490469,0.9889960228903848,0.8831442024879811,0.042615643542744885,0.7679644009001356,0.41822882999353594,0.5013869625520113,0.08858339608181766,0.38140508960665864,0.06806486111333365,0.5,0.5,0.4053644525101923,160,0.5031446540880503,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.4159227499759611,203
"El Paso, TX",$200K-$300K,2026-03-01,tx,274053.47222222225,2966.777777777778,176.38888888888889,65.76388888888889,31.064356435643564,2.722772277227723,59.4059405940594,5.945470207108348,16.819527559055118,5.185316526438911,5.43081737007294,-0.24550084363402824,"SARIMA(1,1,1)(1,0,1,12)",5.7384014132074626,5.6840779439912374,-0.20706879390088506,58,4.802747509921114e-44,0.13499484102639747,0.16534689267001465,0.8021418512591988,0.9730926209887529,0.02844214608920492,0.3172676837725383,0.518930555555555,0.298222284280235,234,0.7358490566037735,Watchlist,5.7384014132074626,0.057384014132074626,0.13499484102639747,0.16534689267001465,0.8021418512591988,0.21009297213231196,0.9730926209887529,0.7494004309053913,0.24513961089315356,0.7603943619446246,0.02844214608920492,0.3172676837725383,0.2515197625538716,0.17414660757130493,0.518930555555555,0.5,0.5,0.40457298710426304,161,0.5062893081761006,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.44752993576604083,153
"Martin, TN",$200K-$300K,2026-02-01,tn,220431.25,82.125,3.84375,94.265625,49.81435643564356,54.64108910891089,44.98762376237624,4.680365296803653,21.365853658536587,5.070933982802279,5.51891591504129,-0.44798193223901084,Regression Trend,2.902120728158302,1.7956704126474499,-1.7782445686453507,52,2.4289261236714436e-44,0.10534778914576766,0.16113451762134828,0.7930122088869477,0.9646480483452173,0.5707821590174532,0.5273925104022192,0.408625,0.338165837541665,125,0.39308176100628933,Watchlist,2.902120728158302,0.02902120728158302,0.10534778914576766,0.16113451762134828,0.7930122088869477,0.1891241650563869,0.9646480483452173,0.6384294670436085,0.0065345135590007515,0.6751597669974914,0.5707821590174532,0.5273925104022192,0.004078133622339659,0.4422549769230986,0.408625,0.5,0.5,0.40385740770769846,162,0.5094339622641509,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.4391342295519343,170
"Tifton, GA",$200K-$300K,2026-03-01,ga,274355.8333333333,115.66666666666667,4.805555555555555,80.91666666666667,43.37871287128713,31.497524752475247,55.25990099009901,4.154658981748319,24.069364161849713,5.684006206709999,6.13954465528579,-0.4555384485757914,Regression Trend,3.7663378047372524,2.8009277825826064,-0.38832117701106617,61,3.152231468434853e-44,0.09302814492537925,0.18371217726164493,0.7926714941455849,0.9596264132186934,0.32902391725921143,0.4552704576976423,0.5128833333333338,0.3195723794106175,177,0.5566037735849056,Watchlist,3.7663378047372524,0.03766337804737253,0.09302814492537925,0.18371217726164493,0.7926714941455849,0.19396554702446056,0.9596264132186934,0.6904033807387566,0.009308924642859194,0.6887960057595455,0.32902391725921143,0.4552704576976423,0.00545742912098201,0.30849690878501634,0.5128833333333338,0.5,0.5,0.4038541789282228,163,0.5125786163522013,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.4445415911804207,162
"Corpus Christi, TX",$200K-$300K,2026-03-01,tx,265095.5486111111,2719.222222222222,81.61111111111111,79.60416666666666,18.301361386138613,10.922029702970297,25.68069306930693,3.0012667020798434,33.31926480599047,3.1423867876014033,3.229769093699081,-0.08738230609767772,"SARIMA(1,1,1)(1,0,1,12)",2.9902778358905713,2.9686717656626422,-0.010988866189272084,104,2.502709098955905e-44,0.06599901834819007,0.0901117563943642,0.8092712365764937,0.9424451868337577,0.11409179056237882,0.17423717059639396,0.6980890277777776,0.2886654017437692,258,0.8113207547169812,Watchlist,2.9902778358905713,0.029902778358905712,0.06599901834819007,0.0901117563943642,0.8092712365764937,0.1678739026959567,0.9424451868337577,0.695513574359973,0.22466296362247326,0.7248092584493654,0.11409179056237882,0.17423717059639396,0.11560189276707879,0.1354446940152241,0.6980890277777776,0.5,0.5,0.4037477759024081,164,0.5157232704402516,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.4581052999441696,142
"Athens, TX",$200K-$300K,2026-03-01,tx,262355.55555555556,648.2222222222222,16.47222222222222,104.83333333333333,28.310643564356436,20.42079207920792,36.20049504950495,2.5411381556393557,39.35244519392917,2.4918092988398377,2.961099426309223,-0.46929012746938525,"ARIMA(1,1,1)",2.5501585683304624,2.5477379872791692,0.00902041269110665,98,2.1343518572548357e-44,0.05521615379919828,0.06615288737682333,0.7920514465590102,0.9312388569439346,0.2133160956690369,0.28640776699029136,0.7528888888888887,0.2918738205559563,247,0.7767295597484277,Watchlist,2.5501585683304624,0.025501585683304625,0.05521615379919828,0.06615288737682333,0.7920514465590102,0.15604296718233762,0.9312388569439346,0.597284296974371,0.05335944994284597,0.6554766075528478,0.2133160956690369,0.28640776699029136,0.022188233725452405,0.20067260824275904,0.7528888888888887,0.5,0.5,0.4037445845941348,165,0.5188679245283019,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.4585585626979879,141
"Boone, NC",$200K-$300K,2020-03-01,nc,282186.111111,363.0,15.327666666666666,99.28055546666666,39.35643564356435,68.00742574257426,10.705445544554456,4.222497704315885,23.6826653328404,5.316338972221398,5.094413296344864,0.221925675876534,"ARIMA(1,1,1)",5.097933092948792,5.150840721504321,0.8754353886329067,32,4.2667083922626717e-44,0.09461790883435967,0.17017206672089688,0.8232175822711096,0.9603446868931471,0.7104072398190047,0.41019417475728165,0.3562777777799999,0.35282111067588806,91,0.2861635220125786,Tier 2,5.097933092948792,0.05097933092948792,0.09461790883435967,0.17017206672089688,0.8232175822711096,0.20156326026523091,0.9603446868931471,0.6189039312861966,0.029767190722093613,0.6717969609768513,0.7104072398190047,0.41019417475728165,0.02054686212325574,0.4673605915082518,0.3562777777799999,0.5,0.5,0.4034522886814388,166,0.5220125786163522,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.4346996995927583,175
"Vidalia, GA",$200K-$300K,2026-03-01,ga,247527.77777766666,53.77777777777778,1.111,162.19444433333334,15.84158415841584,7.797029702970297,23.886138613861384,2.065909090909091,48.40484048404841,5.628294420420712,7.113335081871889,-1.485040661451177,"SARIMA(1,1,1)(1,0,1,12)",0.9887289728910679,0.2532907620751348,-1.0771801180180232,98,8.275154124997353e-45,0.0440794167408874,0.1816604748687768,0.7462524083447881,0.9144244868453775,0.081447963800905,0.1466712898751734,0.9505555555533333,0.2951178386725071,242,0.7610062893081762,Watchlist,0.9887289728910679,0.009887289728910679,0.0440794167408874,0.1816604748687768,0.7462524083447881,0.1632447263022597,0.9144244868453775,0.37394990951678664,0.004189762825189125,0.5702351688427626,0.081447963800905,0.1466712898751734,0.00015918165523681833,0.08801837149776529,0.9505555555533333,0.5,0.5,0.4019687770320082,167,0.5251572327044025,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.46168384062158696,138
"New Bern, NC",$200K-$300K,2024-02-01,nc,292713.798611,427.4166666666667,33.388749999999995,39.1979165,38.83044554455445,54.39356435643564,23.26732673267327,7.8117566777149525,12.801217975116371,9.864755306083625,10.105947364241535,-0.24119205815791034,"ARIMA(1,1,1)",8.441035050292065,8.462856113968355,0.6292783725771125,39,7.064713175282602e-44,0.1787302588304953,0.33767695747217746,0.8023361295037831,0.9805564294449163,0.56819650937298,0.4042995839112345,0.14572402777999993,0.36890951008328277,69,0.2169811320754717,Tier 2,8.441035050292065,0.08441035050292064,0.1787302588304953,0.33767695747217746,0.8023361295037831,0.266332515828795,0.9805564294449163,0.8528345357763307,0.03509543859246026,0.7531476631738493,0.56819650937298,0.4042995839112345,0.046447701225689184,0.4064828238319109,0.14572402777999993,0.5,0.5,0.4016769409166347,168,0.5283018867924528,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.41998727388144763,194
"Dodge City, KS",$200K-$300K,2026-03-01,ks,252787.16666666666,114.33333333333333,2.638888888888889,108.22222222222223,4.393564356435644,2.0420792079207923,6.7450495049504955,2.308066083576288,43.32631578947368,3.5898421715282076,4.885538405731487,-1.2956962342032794,"ARIMA(1,1,1)",2.360089301806936,2.360688837698085,0.05202321823064837,44,1.9752736348064412e-44,0.049754235379550815,0.10659023147210363,0.7547897335728463,0.9238575916792382,0.021331609566903692,0.01837725381414703,0.9442566666666669,0.2808895952906002,271,0.8522012578616353,Watchlist,2.360089301806936,0.023600893018069363,0.049754235379550815,0.10659023147210363,0.7547897335728463,0.15641542238246312,0.9238575916792382,0.5840897229682676,0.009198637494184075,0.6389954402289361,0.021331609566903692,0.01837725381414703,0.0023502796944375078,0.016501319078945625,0.9442566666666669,0.5,0.5,0.4016581837414911,169,0.5314465408805031,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.4651792468480249,136
"Columbia, MO",$200K-$300K,2024-11-01,mo,291865.84027758334,639.5833333333334,35.736,57.99999991666667,53.24876237623762,52.53712871287129,53.96039603960397,5.587387622149836,17.897451682710248,10.720671182327635,10.47890198164746,0.24176920068017438,"ARIMA(1,1,1)",5.460271486975185,5.455414827481546,-0.12711613517465103,67,4.569967034234597e-44,0.12660336859802931,0.3691978396471825,0.8241123042726075,0.9710904310078223,0.5488041370394313,0.5658807212205272,0.16268319444833323,0.3644408118347164,76,0.2389937106918239,Tier 2,5.460271486975185,0.05460271486975185,0.12660336859802931,0.3691978396471825,0.8241123042726075,0.2509483416677357,0.9710904310078223,0.779628983973339,0.05264488112538844,0.7299628869209905,0.5488041370394313,0.5658807212205272,0.049813819606361456,0.45498287801620085,0.16268319444833323,0.5,0.5,0.40147440783758565,170,0.5345911949685535,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.4210118777392783,192
"Malvern, AR",$200K-$300K,2026-02-01,ar,226375.0,111.625,5.21875,109.765625,58.787128712871294,45.11138613861386,72.46287128712872,4.675251959686451,21.389221556886227,4.591935184671249,,,Regression Trend,3.7073168558906318,3.3302502276411747,-0.9679351037958188,41,3.10283396298083e-44,0.10522796084570965,0.14349439071528675,,0.9646046436463853,0.47123464770523604,0.6279472954230239,0.5275000000000001,,309,0.9716981132075472,Watchlist,3.7073168558906318,0.03707316855890632,0.10522796084570965,0.14349439071528675,0.5,0.1448351357780473,0.9646046436463853,0.5780805138025781,0.008974616723437742,0.6575213993086536,0.47123464770523604,0.6279472954230239,0.00604997845072367,0.4330471405555593,0.5275000000000001,0.5,0.5,0.40127864846738115,171,0.5377358490566038,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.4460462048550091,156
"Macon-Bibb County, GA",$200K-$300K,2026-03-01,ga,272010.0,92.22222222222223,4.333333333333333,105.30555555555556,39.944306930693074,29.269801980198014,50.61881188118812,4.6987951807228905,21.282051282051285,4.511892785759424,4.992697421159321,-0.48080463539989715,"ARIMA(1,1,1)",4.598269990489938,4.59887253915279,-0.10052519023295226,104,3.848516016314475e-44,0.10577968354460927,0.14054666291267134,0.7915322704709009,0.9648037070552276,0.30575307045895284,0.41678224687933446,0.5598000000000001,0.3160134544678757,186,0.5849056603773585,Watchlist,4.598269990489938,0.04598269990489938,0.10577968354460927,0.14054666291267134,0.7915322704709009,0.19167717400128148,0.9648037070552276,0.5954457087931926,0.007369708945321699,0.6625095079546359,0.30575307045895284,0.41678224687933446,0.004780229886991541,0.2844187140916941,0.5598000000000001,0.5,0.5,0.4012217196051298,172,0.5408805031446541,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.44316947760273345,164
"Somerset, KY",$200K-$300K,2026-03-01,ky,266380.55555555556,357.1111111111111,13.555555555555555,115.58333333333333,24.288366336633665,27.475247524752476,21.10148514851485,3.7958929682638463,26.344262295081965,3.593194016566042,3.8878156476456542,-0.29462163107961237,"ARIMA(1,1,1)",3.791329398491507,3.792491645185376,-0.004563569772339182,55,3.1731481499336326e-44,0.08462065671776557,0.10671367013639162,0.7999270507288815,0.9554009040663881,0.2870071105365224,0.24133148404993077,0.6723888888888887,0.31078048537807956,199,0.6257861635220126,Watchlist,3.791329398491507,0.037913293984915074,0.08462065671776557,0.10671367013639162,0.7999270507288815,0.17765227341001796,0.9554009040663881,0.5554293777910757,0.029280089148778506,0.6501852832002726,0.2870071105365224,0.24133148404993077,0.018005532574334807,0.2172203256737778,0.6723888888888887,0.5,0.5,0.4006567345179607,173,0.5440251572327044,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.44902021578141704,151
"Alexander City, AL",$200K-$300K,2023-01-01,al,274824.061111,150.4,6.872133333333333,62.058333266666665,27.19678217821782,34.839108910891085,19.554455445544555,4.569237588652482,21.88548922217264,4.206099795864899,3.764753642489527,0.4413461533753722,"ARIMA(1,1,1)",4.5405810485839675,4.539479028138423,-0.028656540068514147,66,3.8002333323162464e-44,0.10274357118558301,0.12928520010781516,0.8331110024542707,0.9636828513555449,0.36393018745959926,0.2739251040221915,0.5035187777799996,0.32284538739194385,167,0.5251572327044025,Watchlist,4.5405810485839675,0.04540581048583967,0.10274357118558301,0.12928520010781516,0.8331110024542707,0.19467190738043527,0.9636828513555449,0.7638279407749091,0.012181904865846022,0.7134261888834144,0.36393018745959926,0.2739251040221915,0.00842104417811978,0.26132657960021066,0.5035187777799996,0.5,0.5,0.4005472089668667,174,0.5471698113207547,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.4419272665619939,167
"Crossville, TN",$200K-$300K,2022-11-01,tn,289815.90277766663,301.25,22.645750000000003,64.85763883333333,36.386138613861384,51.29950495049505,21.472772277227723,7.517261410788382,13.302716845324175,11.000039218090928,11.544587773231124,-0.5445485551401958,"ARIMA(1,1,1)",7.549892486297623,7.549626715086749,0.03263107550924094,30,6.318872579266025e-44,0.17182892093665283,0.3794861485606707,0.7886581295096691,0.9796249204533805,0.5358758888170654,0.37690707350901537,0.20368194444666732,0.37132160404725956,64,0.20125786163522014,Tier 2,7.549892486297623,0.07549892486297623,0.17182892093665283,0.3794861485606707,0.7886581295096691,0.2673527493179382,0.9796249204533805,0.7529288981458689,0.024659517149077204,0.7206230331002663,0.5358758888170654,0.37690707350901537,0.031041498322904156,0.3792699253604156,0.20368194444666732,0.5,0.5,0.40014084935239397,175,0.550314465408805,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.41962082329794687,197
"Valdosta, GA",$200K-$300K,2026-03-01,ga,281544.44444444444,504.0,32.388888888888886,49.94444444444444,40.53217821782179,26.856435643564357,54.207920792079214,6.4263668430335095,15.56089193825043,6.595832367066584,7.004029046084381,-0.4081966790177969,"ARIMA(1,1,1)",6.48502438859627,6.4840330981306264,0.05865754556276048,59,5.427632626470358e-44,0.1462643945617322,0.2172920719246729,0.7948060807793875,0.9754304735094594,0.2805429864253394,0.42337031900138716,0.3691111111111113,0.32512050336699094,159,0.5,Watchlist,6.48502438859627,0.0648502438859627,0.1462643945617322,0.2172920719246729,0.7948060807793875,0.22518552269666084,0.9754304735094594,0.8109931349748659,0.04143005669448736,0.739299188586087,0.2805429864253394,0.42337031900138716,0.045013831435837016,0.28342672182905565,0.3691111111111113,0.5,0.5,0.3995554456020737,176,0.5534591194968553,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.43245740831726753,180
"Morristown, TN",$200K-$300K,2026-03-01,tn,282226.3888888889,285.6666666666667,12.916666666666666,73.0,38.180693069306926,54.02227722772277,22.33910891089109,4.521586931155192,22.116129032258065,7.013836684383001,8.270921626365446,-1.2570849419824448,"SARIMA(1,1,1)(1,0,1,12)",4.228027218060151,4.070404406990664,-0.2935597130950409,93,3.5386418152415423e-44,0.10162690370333602,0.2326859502256497,0.7565306728967869,0.9632544494793619,0.5643180349062703,0.39701803051317625,0.3554722222222225,0.33923873375870706,121,0.3805031446540881,Watchlist,4.228027218060151,0.042280272180601514,0.10162690370333602,0.2326859502256497,0.7565306728967869,0.20233562577772257,0.9632544494793619,0.721226770834982,0.023370536098936762,0.7026693632099629,0.5643180349062703,0.39701803051317625,0.01708932184599476,0.39631729075663225,0.3554722222222225,0.5,0.5,0.3991197686110236,177,0.5566037735849056,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.43179328530486066,182
"Lake of the Woods, VA",$200K-$300K,2020-11-01,va,291568.3833332,131.86666666666667,15.327599999999999,38.9416666,44.09034653465346,27.413366336633665,60.76732673267327,11.623559150657229,8.603216854997957,7.941230444308953,6.8683853202218605,1.0728451240870926,"ARIMA(1,1,1)",11.81328229497476,11.823381349137897,0.18972314431753112,40,9.88711106818034e-44,0.2680577958225184,0.2668391541184667,0.861584573990081,0.9883540059145247,0.2863606981254041,0.4632454923717061,0.16863233333599992,0.3587782054515787,84,0.2641509433962264,Tier 2,11.81328229497476,0.1181328229497476,0.2680577958225184,0.2668391541184667,0.861584573990081,0.2968730950577341,0.9883540059145247,0.8538322398558869,0.01064891349926188,0.7524564576138808,0.2863606981254041,0.4632454923717061,0.020546766518658003,0.2951075897902606,0.16863233333599992,0.5,0.5,0.3989578632619222,178,0.559748427672956,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.41532499330364275,204
"Elizabethtown, KY",$200K-$300K,2026-03-01,ky,278465.27777777775,419.1111111111111,23.97222222222222,83.55555555555556,45.57549504950495,31.745049504950497,59.4059405940594,5.719777306468718,17.483198146002316,5.56046579163148,6.283056097120408,-0.7225903054889278,"SARIMA(1,1,1)(1,0,1,12)",4.633375016496484,4.6626581840469,-1.0864022899722334,70,3.8778971216255473e-44,0.1297058495128467,0.17916254455167632,0.7806304291490461,0.9718598861694242,0.33160956690368465,0.4798890429958393,0.43069444444444493,0.3217917834872108,169,0.5314465408805031,Watchlist,4.633375016496484,0.04633375016496484,0.1297058495128467,0.17916254455167632,0.7806304291490461,0.20388703572688976,0.9718598861694242,0.6801289173733482,0.0344084415621715,0.6968503066091509,0.33160956690368465,0.4798890429958393,0.03294375097118337,0.3237742203494385,0.43069444444444493,0.5,0.5,0.3989008235453241,179,0.5628930817610063,Watchlist,Maintain on watchlist for future expansion,0,Lower priority watchlist markets,0.4348893575253149,174
"Asheville, NC",$200K-$300K,2020-12-01,nc,299609.1944443333,500.4166666666667,39.62491666666667,69.43402766666667,61.540841584158414,84.9009900990099,38.18069306930693,7.918384679433806,12.62883833614792,5.2421679452934224,4.929802969078554,0.3123649762148686,"ARIMA(1,1,1)",8.031400469312885,8.029682260995688,0.11301578987907934,41,6.721870051891609e-44,0.18122902859507187,0.1674405644021698,0.827295387631473,0.9808766159761247,0.8868778280542988,0.6588072122052707,0.00781611111333358,0.3726224484827698,61,0.1918238993710692,Tier 2,8.031400469312885,0.08031400469312885,0.18122902859507187,0.1674405644021698,0.827295387631473,0.23501528005117442,0.9808766159761247,0.7351108158416362,0.04113365998242298,0.7191982847370378,0.8868778280542988,0.6588072122052707,0.05539079430976732,0.6407557057582327,0.00781611111333358,0.5,0.5,0.3983807774960535,180,0.5660377358490566,Watchlist,Maintain on watchlist for future expansion,1,Emerging markets to monitor,0.4112299692834546,209
"Montgomery, AL",$200K-$300K,2026-03-01,al,228755.55555555556,1220.7777777777778,49.666666666666664,71.98611111111111,32.240099009900995,10.272277227722771,54.207920792079214,4.068444525348138,24.579418344519016,4.749583922235967,5.235093544904891,-0.48550962266892395,"SARIMA(1,1,1)(1,0,1,12)",3.853498955120717,3.6250343869931774,-0.214945570227421,94,3.225180878527107e-44,0.09100775559565888,0.1493001333352532,0.791320127937353,0.9586790131634749,0.10730446024563672,0.33044382801664374,0.5751111111111112,0.29464849320648945,244,0.7672955974842768,Watchlist,3.853498955120717,0.03853498955120717,0.09100775559565888,0.1493001333352532,0.791320127937353,0.18672398057705117,0.9586790131634749,0.7251743278122178,0.10071858970308631,0.7170355228660201,0.10730446024563672,0.33044382801664374,0.06979135635007651,0.17790061818637715,0.5751111111111112,0.5,0.5,0.39671225716979513,181,0.5691823899371069,Watchlist,Maintain on watchlist for future expansion,2,Strong absorption / selective expansion,0.4426471908109466,165
